OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_WM_TGR3,OUTLET; TAGGART LAKE,River/Stream,"THE STATION IS LOCATED ON THE MOOSE; WYTETON CO.; 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE STATION IS LOCATED AT THE OUTLET OF TAGGART LAKE AND IS WITHIN GRAND TETON NATIONAL PARK.  THE DATA ARE ASSOCIATED WITH THE 1996 REPORT ""TROPHIC STATE EVALUATIONS OF SELECTED LAKES IN GRAND TETON NATIONAL PARK"" PREPARED BY DR. WOODRUFF MILLER AND MARK BELLINI (BRIGHAM YOUNG UNIVERSITY).  THIS REPORT IS THE FIRST OF THREE YEARLY REPORTS WRITTEN IN CONJUNCTION WITH A THREE YEAR STUDY THAT WAS CONDUCTED FROM 1995 THROUGH 1997.  LATITUDE AND LONGITUDE COORDINATES WERE ESTIMATED FROM DESCRIPTIONS GIVEN IN THE REPORT.  FOR MORE INFORMATION ABOUT THE PARK CONTACT GRAND TETON NATIONAL PARK; P.O. DRAWER 170; MOOSE; WY 83012; TEL. (307)7393300. DATA WERE PROCESSED AND UPLOADED TO STORET BY RICHARD HENDERSON; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS; CO 80525; TEL. (970)2253516.***     Legacy STORET Station Type: /TYPA/AMBNT/STREAM",17040101,,,,,43.6993889,-110.74775,0,,,Unknown,NAD27,,,,,,,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_WM_WC,EAST OF WATERFALLS CANYON; JACKSON LAKE,Reservoir,"THE STATION IS LOCATED ON THE COLTER BAY; WYTETON CO.; 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE STATION IS LOCATED AT JACKSON LAKE EAST OF WATERFALLS CANYON AND IS WITHIN GRAND TETON NATIONAL PARK. THE DATA ARE ASSOCIATED WITH THE 1997 REPORT ""CONTINUATION OF THE TROPHIC STATE EVALUATION OF SELECTED LAKES IN GRAND TETON NATIONAL PARK"" PREPARED BY DR. WOODRUFF MILLER AND SHAUN DUSTIN (BRIGHAM YOUNG UNIVERSITY).  THIS REPORT IS THE SECOND OF THREE YEARLY REPORTS WRITTEN IN CONJUNCTION WITH A THREE YEAR STUDY THAT WAS CONDUCTED FROM 1995 THROUGH 1997.  LATITUDE AND LONGITUDE COORDINATES WERE ESTIMATED FROM DESCRIPTIONS GIVEN IN THE REPORT.  FOR MORE INFORMATION ABOUT THE PARK CONTACT GRAND TETON NATIONAL PARK; P.O. DRAWER 170; MOOSE; WY 83012; TEL. (307)7393300.  DATA WERE PROCESSED AND UPLOADED TO STORET BY RICH HENDERSON; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS; CO 80525; TEL. (970)2253516.***     Legacy STORET Station Type: /RESERV/TYPA/AMBNT",17040101,,,,,43.9065833,-110.6911667,0,,,Unknown,NAD27,,,,,,,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_WM_WSB,WEST SPAULDING BAY; JACKSON LAKE,Reservoir,"THE STATION IS LOCATED ON THE JENNY LAKE; WYTETON CO.; 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE STATION IS LOCATED AT WEST SPAULDING BAY (JACKSON LAKE) AND IS WITHIN GRAND TETON NATIONAL PARK. THE DATA ARE ASSOCIATED WITH THE 1997 REPORT ""CONTINUATION OF THE TROPHIC STATE EVALUATION OF SELECTED LAKES IN GRAND TETON NATIONAL PARK"" PREPARED BY DR. WOODRUFF MILLER AND SHAUN DUSTIN (BRIGHAM YOUNG UNIVERSITY).  THIS REPORT IS THE SECOND OF THREE YEARLY REPORTS WRITTEN IN CONJUNCTION WITH A THREE YEAR STUDY THAT WAS CONDUCTED FROM 1995 THROUGH 1997.  LATITUDE AND LONGITUDE COORDINATES WERE ESTIMATED FROM DESCRIPTIONS GIVEN IN THE REPORT.  FOR MORE INFORMATION ABOUT THE PARK CONTACT GRAND TETON NATIONAL PARK; P.O. DRAWER 170; MOOSE; WY 83012; TEL. (307)7393300.  DATA WERE PROCESSED AND UPLOADED TO STORET BY RICH HENDERSON; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS; CO 80525; TEL. (970)2253516.***     Legacy STORET Station Type: /RESERV/TYPA/AMBNT",17040101,,,,,43.8170833,-110.6649167,0,,,Unknown,NAD27,,,,,,,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_WRDS_DEQ_1,TOWN OF TETON VILLAGE WY,River/Stream,THE WYOMING DEPARTMENT OF ENVIRONMENTAL QUALITY COLLECTED THE DATA STORED AT THIS STATION.  THE WYOMING WATER RESOURCES CENTER ENTERED THESE DATA INTO THE WYOMING WATER RESOURCES DATA SYSTEM (WRDS) WHICH IS A CLEARINGHOUSE OF HYDROLOGICAL AND CLIMATOLOGICAL DATA FOR THE STATE OF WYOMING.  WRDS CAN BE ACCESSED ONLINE AT: WWWWWRC.UWYO.EDU/WRDS. WRDS STAFF CAN BE CONTACTED AT PO BOX 3067 LARAMIE WY 820713067; TEL. 3077666651; FAX. 3077663785; EMAIL: WRDS@UWYO.EDU.  THIS WAS ONE OF 56 STATIONS FOR GRAND TETON NP THAT WERE UPLOADED TO STORET FROM THE WRDS.  THESE DATA ARE LOCKED IN STORET (CAN'T BE ACCESSED WITHOUT THE NPS UNLOCKING KEY) SO THE WYOMING WATER RESOURCES CENTER DOESN'T PROVIDE DUPLICATIVE DATA TO ITS CLIENTS (FROM STORET & WRDS). THE STATION IS LOCATED ON THE GRAND TETON 7.5' USGS TOPOGRAPHIC QUADRANGLE.  THE DATA WERE UPLOADED TO STORET BY DEAN TUCKER; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS CO 80525 (TEL. 9702253516).***     Legacy STORET Station Type: /TYPA/MUN/INTAKE/AMBNT/STREAM,17040103,,,,,43.6333333,-110.8333333,0,,,Unknown,NAD27,6300,ft,,,Topographic Map Interpolation,UNKWN,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_WRDS_DEQ_2,TOWN OF JACKSON WY,River/Stream,THE WYOMING DEPARTMENT OF ENVIRONMENTAL QUALITY COLLECTED THE DATA STORED AT THIS STATION.  THE WYOMING WATER RESOURCES CENTER ENTERED THESE DATA INTO THE WYOMING WATER RESOURCES DATA SYSTEM (WRDS) WHICH IS A CLEARINGHOUSE OF HYDROLOGICAL AND CLIMATOLOGICAL DATA FOR THE STATE OF WYOMING.  WRDS CAN BE ACCESSED ONLINE AT: WWWWWRC.UWYO.EDU/WRDS. WRDS STAFF CAN BE CONTACTED AT PO BOX 3067 LARAMIE WY 820713067; TEL. 3077666651; FAX. 3077663785; EMAIL: WRDS@UWYO.EDU.  THIS WAS ONE OF 56 STATIONS FOR GRAND TETON NP THAT WERE UPLOADED TO STORET FROM THE WRDS.  THESE DATA ARE LOCKED IN STORET (CAN'T BE ACCESSED WITHOUT THE NPS UNLOCKING KEY) SO THE WYOMING WATER RESOURCES CENTER DOESN'T PROVIDE DUPLICATIVE DATA TO ITS CLIENTS (FROM STORET & WRDS). THE STATION IS LOCATED ON THE CACHE CREEK WY 7.5' USGS TOPOGRAPHIC QUADRANGLE.  THE DATA WERE UPLOADED TO STORET BY DEAN TUCKER; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS CO 80525 (TEL. 9702253516).***     Legacy STORET Station Type: /TYPA/MUN/INTAKE/AMBNT/STREAM,17040103,,,,,43.4666667,-110.75,0,,,Unknown,NAD27,6200,ft,,,Topographic Map Interpolation,UNKWN,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_WRDS_GF_01,FOX CR .5 MILE AB PLATEAU CR MOUTH NE OF JACKSON,River/Stream,THE WYOMING GAME AND FISH DEPARTMENT COLLECTED THE DATA STORED AT THIS STATION.  THE WYOMING WATER RESOURCES CENTER ENTERED THESE DATA INTO THE WYOMING WATER RESOURCES DATA SYSTEM (WRDS) WHICH IS A CLEARINGHOUSE OF HYDROLOGICAL AND CLIMATOLOGICAL DATA FOR THE STATE OF WYOMING.  WRDS CAN BE ACCESSED ONLINE AT: WWWWWRC.UWYO.EDU/WRDS. WRDS STAFF CAN BE CONTACTED AT PO BOX 3067 LARAMIE WY 820713067; TEL. 3077666651; FAX. 3077663785; EMAIL: WRDS@UWYO.EDU.  THIS WAS ONE OF 56 STATIONS FOR GRAND TETON NP THAT WERE UPLOADED TO STORET FROM THE WRDS.  THESE DATA ARE LOCKED IN STORET (CAN'T BE ACCESSED WITHOUT THE NPS UNLOCKING KEY) SO THE WYOMING WATER RESOURCES CENTER DOESN'T PROVIDE DUPLICATIVE DATA TO ITS CLIENTS (FROM STORET & WRDS). THE STATION IS LOCATED ON THE GRAVEL PEAK 7.5' USGS TOPOGRAPHIC QUADRANGLE.  THE DATA WERE UPLOADED TO STORET BY DEAN TUCKER; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS CO 80525 (TEL. 9702253516).***     Legacy STORET Station Type: /TYPA/AMBNT/STREAM,17040101,,,,,44.1166667,-110.3166667,0,,,Unknown,NAD27,7925,ft,,,Topographic Map Interpolation,UNKWN,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_WRDS_GF_02,JACKSON LAKE NORTH OF JACKSON WY,Lake,THE WYOMING GAME AND FISH DEPARTMENT COLLECTED THE DATA STORED AT THIS STATION.  THE WYOMING WATER RESOURCES CENTER ENTERED THESE DATA INTO THE WYOMING WATER RESOURCES DATA SYSTEM (WRDS) WHICH IS A CLEARINGHOUSE OF HYDROLOGICAL AND CLIMATOLOGICAL DATA FOR THE STATE OF WYOMING.  WRDS CAN BE ACCESSED ONLINE AT: WWWWWRC.UWYO.EDU/WRDS. WRDS STAFF CAN BE CONTACTED AT PO BOX 3067 LARAMIE WY 820713067; TEL. 3077666651; FAX. 3077663785; EMAIL: WRDS@UWYO.EDU.  THIS WAS ONE OF 56 STATIONS FOR GRAND TETON NP THAT WERE UPLOADED TO STORET FROM THE WRDS.  THESE DATA ARE LOCKED IN STORET (CAN'T BE ACCESSED WITHOUT THE NPS UNLOCKING KEY) SO THE WYOMING WATER RESOURCES CENTER DOESN'T PROVIDE DUPLICATIVE DATA TO ITS CLIENTS (FROM STORET & WRDS). THE STATION IS LOCATED ON THE COLTER BAY 7.5' USGS TOPOGRAPHIC QUADRANGLE.  THE DATA WERE UPLOADED TO STORET BY DEAN TUCKER; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS CO 80525 (TEL. 9702253516).***     Legacy STORET Station Type: /TYPA/AMBNT/LAKE,17040101,,,,,43.9,-110.6666667,0,,,Unknown,NAD27,6800,ft,,,Topographic Map Interpolation,UNKWN,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_WRDS_GF_03,JACKSON LAKE AT ELK ISLAND NORTH OF JACKSON WY,Lake,THE WYOMING GAME AND FISH DEPARTMENT COLLECTED THE DATA STORED AT THIS STATION.  THE WYOMING WATER RESOURCES CENTER ENTERED THESE DATA INTO THE WYOMING WATER RESOURCES DATA SYSTEM (WRDS) WHICH IS A CLEARINGHOUSE OF HYDROLOGICAL AND CLIMATOLOGICAL DATA FOR THE STATE OF WYOMING.  WRDS CAN BE ACCESSED ONLINE AT: WWWWWRC.UWYO.EDU/WRDS. WRDS STAFF CAN BE CONTACTED AT PO BOX 3067 LARAMIE WY 820713067; TEL. 3077666651; FAX. 3077663785; EMAIL: WRDS@UWYO.EDU.  THIS WAS ONE OF 56 STATIONS FOR GRAND TETON NP THAT WERE UPLOADED TO STORET FROM THE WRDS.  THESE DATA ARE LOCKED IN STORET (CAN'T BE ACCESSED WITHOUT THE NPS UNLOCKING KEY) SO THE WYOMING WATER RESOURCES CENTER DOESN'T PROVIDE DUPLICATIVE DATA TO ITS CLIENTS (FROM STORET & WRDS). THE STATION IS LOCATED ON THE JENNY LAKE 7.5' USGS TOPOGRAPHIC QUADRANGLE.  THE DATA WERE UPLOADED TO STORET BY DEAN TUCKER; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS CO 80525 (TEL. 9702253516).***     Legacy STORET Station Type: /TYPA/AMBNT/LAKE,17040101,,,,,43.85,-110.6666667,0,,,Unknown,NAD27,6800,ft,,,Topographic Map Interpolation,UNKWN,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_WRDS_GF_04,JENNY LAKE NORTH OF JACKSON WY,Lake,THE WYOMING GAME AND FISH DEPARTMENT COLLECTED THE DATA STORED AT THIS STATION.  THE WYOMING WATER RESOURCES CENTER ENTERED THESE DATA INTO THE WYOMING WATER RESOURCES DATA SYSTEM (WRDS) WHICH IS A CLEARINGHOUSE OF HYDROLOGICAL AND CLIMATOLOGICAL DATA FOR THE STATE OF WYOMING.  WRDS CAN BE ACCESSED ONLINE AT: WWWWWRC.UWYO.EDU/WRDS. WRDS STAFF CAN BE CONTACTED AT PO BOX 3067 LARAMIE WY 820713067; TEL. 3077666651; FAX. 3077663785; EMAIL: WRDS@UWYO.EDU.  THIS WAS ONE OF 56 STATIONS FOR GRAND TETON NP THAT WERE UPLOADED TO STORET FROM THE WRDS.  THESE DATA ARE LOCKED IN STORET (CAN'T BE ACCESSED WITHOUT THE NPS UNLOCKING KEY) SO THE WYOMING WATER RESOURCES CENTER DOESN'T PROVIDE DUPLICATIVE DATA TO ITS CLIENTS (FROM STORET & WRDS). THE STATION IS LOCATED ON THE JENNY LAKE 7.5' USGS TOPOGRAPHIC QUADRANGLE.  THE DATA WERE UPLOADED TO STORET BY DEAN TUCKER; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS CO 80525 (TEL. 9702253516).***     Legacy STORET Station Type: /TYPA/AMBNT/LAKE,17040101,,,,,43.7666667,-110.7333333,0,,,Unknown,NAD27,6800,ft,,,Topographic Map Interpolation,UNKWN,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_WRDS_GF_05,TRAPPER LAKE NORTH OF JACKSON WY,Lake,THE WYOMING GAME AND FISH DEPARTMENT COLLECTED THE DATA STORED AT THIS STATION.  THE WYOMING WATER RESOURCES CENTER ENTERED THESE DATA INTO THE WYOMING WATER RESOURCES DATA SYSTEM (WRDS) WHICH IS A CLEARINGHOUSE OF HYDROLOGICAL AND CLIMATOLOGICAL DATA FOR THE STATE OF WYOMING.  WRDS CAN BE ACCESSED ONLINE AT: WWWWWRC.UWYO.EDU/WRDS. WRDS STAFF CAN BE CONTACTED AT PO BOX 3067 LARAMIE WY 820713067; TEL. 3077666651; FAX. 3077663785; EMAIL: WRDS@UWYO.EDU.  THIS WAS ONE OF 56 STATIONS FOR GRAND TETON NP THAT WERE UPLOADED TO STORET FROM THE WRDS.  THESE DATA ARE LOCKED IN STORET (CAN'T BE ACCESSED WITHOUT THE NPS UNLOCKING KEY) SO THE WYOMING WATER RESOURCES CENTER DOESN'T PROVIDE DUPLICATIVE DATA TO ITS CLIENTS (FROM STORET & WRDS). THE STATION IS LOCATED ON THE JENNY LAKE 7.5' USGS TOPOGRAPHIC QUADRANGLE.  THE DATA WERE UPLOADED TO STORET BY DEAN TUCKER; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS CO 80525 (TEL. 9702253516).***     Legacy STORET Station Type: /TYPA/AMBNT/LAKE,17040101,,,,,43.8333333,-110.7333333,0,,,Unknown,NAD27,6950,ft,,,Topographic Map Interpolation,UNKWN,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_WRDS_GF_06,STRING LAKE (BEAVERDICK LAKE) NRTH OF JACKSON WY,Lake,THE WYOMING GAME AND FISH DEPARTMENT COLLECTED THE DATA STORED AT THIS STATION.  THE WYOMING WATER RESOURCES CENTER ENTERED THESE DATA INTO THE WYOMING WATER RESOURCES DATA SYSTEM (WRDS) WHICH IS A CLEARINGHOUSE OF HYDROLOGICAL AND CLIMATOLOGICAL DATA FOR THE STATE OF WYOMING.  WRDS CAN BE ACCESSED ONLINE AT: WWWWWRC.UWYO.EDU/WRDS. WRDS STAFF CAN BE CONTACTED AT PO BOX 3067 LARAMIE WY 820713067; TEL. 3077666651; FAX. 3077663785; EMAIL: WRDS@UWYO.EDU.  THIS WAS ONE OF 56 STATIONS FOR GRAND TETON NP THAT WERE UPLOADED TO STORET FROM THE WRDS.  THESE DATA ARE LOCKED IN STORET (CAN'T BE ACCESSED WITHOUT THE NPS UNLOCKING KEY) SO THE WYOMING WATER RESOURCES CENTER DOESN'T PROVIDE DUPLICATIVE DATA TO ITS CLIENTS (FROM STORET & WRDS). THE STATION IS LOCATED ON THE JENNY LAKE 7.5' USGS TOPOGRAPHIC QUADRANGLE.  THE DATA WERE UPLOADED TO STORET BY DEAN TUCKER; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS CO 80525 (TEL. 9702253516).***     Legacy STORET Station Type: /TYPA/AMBNT/LAKE,17040101,,,,,43.7833333,-110.7333333,0,,,Unknown,NAD27,6900,ft,,,Topographic Map Interpolation,UNKWN,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_WRDS_GF_07,BEAR PAW LAKE NORTH OF JACKSON WY,Lake,THE WYOMING GAME AND FISH DEPARTMENT COLLECTED THE DATA STORED AT THIS STATION.  THE WYOMING WATER RESOURCES CENTER ENTERED THESE DATA INTO THE WYOMING WATER RESOURCES DATA SYSTEM (WRDS) WHICH IS A CLEARINGHOUSE OF HYDROLOGICAL AND CLIMATOLOGICAL DATA FOR THE STATE OF WYOMING.  WRDS CAN BE ACCESSED ONLINE AT: WWWWWRC.UWYO.EDU/WRDS. WRDS STAFF CAN BE CONTACTED AT PO BOX 3067 LARAMIE WY 820713067; TEL. 3077666651; FAX. 3077663785; EMAIL: WRDS@UWYO.EDU.  THIS WAS ONE OF 56 STATIONS FOR GRAND TETON NP THAT WERE UPLOADED TO STORET FROM THE WRDS.  THESE DATA ARE LOCKED IN STORET (CAN'T BE ACCESSED WITHOUT THE NPS UNLOCKING KEY) SO THE WYOMING WATER RESOURCES CENTER DOESN'T PROVIDE DUPLICATIVE DATA TO ITS CLIENTS (FROM STORET & WRDS). THE STATION IS LOCATED ON THE JENNY LAKE 7.5' USGS TOPOGRAPHIC QUADRANGLE.  THE DATA WERE UPLOADED TO STORET BY DEAN TUCKER; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS CO 80525 (TEL. 9702253516).***     Legacy STORET Station Type: /TYPA/AMBNT/LAKE,17040101,,,,,43.8333333,-110.7333333,0,,,Unknown,NAD27,6900,ft,,,Topographic Map Interpolation,UNKWN,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_WRDS_GF_08,TWO OCEAN LAKE AT OUTLET NORTH OF JACKSON WY,Lake,THE WYOMING GAME AND FISH DEPARTMENT COLLECTED THE DATA STORED AT THIS STATION.  THE WYOMING WATER RESOURCES CENTER ENTERED THESE DATA INTO THE WYOMING WATER RESOURCES DATA SYSTEM (WRDS) WHICH IS A CLEARINGHOUSE OF HYDROLOGICAL AND CLIMATOLOGICAL DATA FOR THE STATE OF WYOMING.  WRDS CAN BE ACCESSED ONLINE AT: WWWWWRC.UWYO.EDU/WRDS. WRDS STAFF CAN BE CONTACTED AT PO BOX 3067 LARAMIE WY 820713067; TEL. 3077666651; FAX. 3077663785; EMAIL: WRDS@UWYO.EDU.  THIS WAS ONE OF 56 STATIONS FOR GRAND TETON NP THAT WERE UPLOADED TO STORET FROM THE WRDS.  THESE DATA ARE LOCKED IN STORET (CAN'T BE ACCESSED WITHOUT THE NPS UNLOCKING KEY) SO THE WYOMING WATER RESOURCES CENTER DOESN'T PROVIDE DUPLICATIVE DATA TO ITS CLIENTS (FROM STORET & WRDS). THE STATION IS LOCATED ON THE TWO OCEAN LAKE 7.5' USGS TOPOGRAPHIC QUADRANGLE.  THE DATA WERE UPLOADED TO STORET BY DEAN TUCKER; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS CO 80525 (TEL. 9702253516).***     Legacy STORET Station Type: /TYPA/AMBNT/LAKE,17040101,,,,,43.9166667,-110.5,0,,,Unknown,NAD27,6900,ft,,,Topographic Map Interpolation,UNKWN,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_WRDS_GF_09,HARDEMAN RESERVOIR #1 NORTHEAST OF JACKSON WY,Reservoir,THE WYOMING GAME AND FISH DEPARTMENT COLLECTED THE DATA STORED AT THIS STATION.  THE WYOMING WATER RESOURCES CENTER ENTERED THESE DATA INTO THE WYOMING WATER RESOURCES DATA SYSTEM (WRDS) WHICH IS A CLEARINGHOUSE OF HYDROLOGICAL AND CLIMATOLOGICAL DATA FOR THE STATE OF WYOMING.  WRDS CAN BE ACCESSED ONLINE AT: WWWWWRC.UWYO.EDU/WRDS. WRDS STAFF CAN BE CONTACTED AT PO BOX 3067 LARAMIE WY 820713067; TEL. 3077666651; FAX. 3077663785; EMAIL: WRDS@UWYO.EDU.  THIS WAS ONE OF 56 STATIONS FOR GRAND TETON NP THAT WERE UPLOADED TO STORET FROM THE WRDS.  THESE DATA ARE LOCKED IN STORET (CAN'T BE ACCESSED WITHOUT THE NPS UNLOCKING KEY) SO THE WYOMING WATER RESOURCES CENTER DOESN'T PROVIDE DUPLICATIVE DATA TO ITS CLIENTS (FROM STORET & WRDS). THE STATION IS LOCATED ON THE SHADOW MOUNTAIN WY 7.5' USGS TOPOGRAPHIC QUADRANGLE.  THE DATA WERE UPLOADED TO STORET BY DEAN TUCKER; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS CO 80525 (TEL. 9702253516).***     Legacy STORET Station Type: /RESERV/TYPA/AMBNT,17040101,,,,,43.7,-110.5666667,0,,,Unknown,NAD27,7500,ft,,,Topographic Map Interpolation,UNKWN,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_WRDS_GF_10,JACKSON LAKE AT COULTER BAY WY,Lake,THE WYOMING GAME AND FISH DEPARTMENT COLLECTED THE DATA STORED AT THIS STATION.  THE WYOMING WATER RESOURCES CENTER ENTERED THESE DATA INTO THE WYOMING WATER RESOURCES DATA SYSTEM (WRDS) WHICH IS A CLEARINGHOUSE OF HYDROLOGICAL AND CLIMATOLOGICAL DATA FOR THE STATE OF WYOMING.  WRDS CAN BE ACCESSED ONLINE AT: WWWWWRC.UWYO.EDU/WRDS. WRDS STAFF CAN BE CONTACTED AT PO BOX 3067 LARAMIE WY 820713067; TEL. 3077666651; FAX. 3077663785; EMAIL: WRDS@UWYO.EDU.  THIS WAS ONE OF 56 STATIONS FOR GRAND TETON NP THAT WERE UPLOADED TO STORET FROM THE WRDS.  THESE DATA ARE LOCKED IN STORET (CAN'T BE ACCESSED WITHOUT THE NPS UNLOCKING KEY) SO THE WYOMING WATER RESOURCES CENTER DOESN'T PROVIDE DUPLICATIVE DATA TO ITS CLIENTS (FROM STORET & WRDS). THE STATION IS LOCATED ON THE JENNY LAKE 7.5' USGS TOPOGRAPHIC QUADRANGLE.  THE DATA WERE UPLOADED TO STORET BY DEAN TUCKER; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS CO 80525 (TEL. 9702253516).***     Legacy STORET Station Type: /TYPA/AMBNT/LAKE,17040101,,,,,43.85,-110.65,0,,,Unknown,NAD27,6800,ft,,,Topographic Map Interpolation,UNKWN,US,56,039,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_WRDS_GF_11,JACKSON LAKE AT HALF MOON BAY NORTH OF JACKSON,Lake,THE WYOMING GAME AND FISH DEPARTMENT COLLECTED THE DATA STORED AT THIS STATION.  THE WYOMING WATER RESOURCES CENTER ENTERED THESE DATA INTO THE WYOMING WATER RESOURCES DATA SYSTEM (WRDS) WHICH IS A CLEARINGHOUSE OF HYDROLOGICAL AND CLIMATOLOGICAL DATA FOR THE STATE OF WYOMING.  WRDS CAN BE ACCESSED ONLINE AT: WWWWWRC.UWYO.EDU/WRDS. WRDS STAFF CAN BE CONTACTED AT PO BOX 3067 LARAMIE WY 820713067; TEL. 3077666651; FAX. 3077663785; EMAIL: WRDS@UWYO.EDU.  THIS WAS ONE OF 56 STATIONS FOR GRAND TETON NP THAT WERE UPLOADED TO STORET FROM THE WRDS.  THESE DATA ARE LOCKED IN STORET (CAN'T BE ACCESSED WITHOUT THE NPS UNLOCKING KEY) SO THE WYOMING WATER RESOURCES CENTER DOESN'T PROVIDE DUPLICATIVE DATA TO ITS CLIENTS (FROM STORET & WRDS). THE STATION IS LOCATED ON THE TWO OCEAN LAKE 7.5' USGS TOPOGRAPHIC QUADRANGLE.  THE DATA WERE UPLOADED TO STORET BY DEAN TUCKER; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS CO 80525 (TEL. 9702253516).***     Legacy STORET Station Type: /TYPA/AMBNT/LAKE,17040101,,,,,43.8833333,-110.6,0,,,Unknown,NAD27,6800,ft,,,Topographic Map Interpolation,UNKWN,US,56,039,,,,,,,,,STORET
